CHURCHES_,CHURCHES_ID,PIN,OWNER_NAME,PROP_ADDR,BILL_ADDR,CITY_STATE,ZIP,EXEMPTCODE,ZONING,DENOMINATION,DENOM
633,13791,0354079000,BETHEL AME CHURCH OF AUGUSTA INC,616 CRAWFORD AVE,623 CRAWFORD AVE,"AUGUSTA, GA",30904,,01,AME,AME
634,13829,0354129000,BIBLE DELIVERANCE TEMPLE INC,1905 FENWICK ST,1857 FENWICK ST,AUGUSTA GA,30904,E2,01,CHRISTIAN,CHRISTIAN
635,13837,0354132000,BIBLE DELIVERANCE TEMPLE INC,1857 FENWICK ST,1857 FENWICK ST,AUGUSTA GA,30904,E2,01,CHRISTIAN,CHRISTIAN
636,13865,0354128000,BIBLE DELIVERANCE TEMPLE INC,1903 FENWICK ST,1857 FENWICK ST,AUGUSTA GA,30904,E2,01,CHRISTIAN,CHRISTIAN
637,13886,0354127000,BIBLE DELIVERANCE TEMPLE INC,1901 FENWICK ST,1857 FENWICK ST,AUGUSTA GA,30904,E2,01,CHRISTIAN,CHRISTIAN
638,14292,0354340000,BIBLE DELIVERANCE TEMPLE INC,1858 FENWICK ST,1857 FENWICK ST,AUGUSTA GA,30904,E2,01,CHRISTIAN,CHRISTIAN
639,14309,0344084000,REID MEMORIAL CHURCH BY TRS,824 JOHNS RD,2251 WALTON WAY,"AUGUSTA, GA",30904,E2,01,PRESBYTERIAN,PRESBYTERIAN
640,14507,0354254020,CHURCH OF GOD HOLINESS TABERNACLE INC THE,537 MOORE AVE,220 WALKER ST,"AUGUSTA, GA",30901,,01,CHRISTIAN,CHRISTIAN
641,14552,0344146000,REID MEMORIAL CHURCH BY TRS,JOHNS RD,2251 WALTON WAY,"AUGUSTA, GA",30904,E2,01,PRESBYTERIAN,PRESBYTERIAN
642,14700,0354172000,NEW TESTAMENT REVIVAL CHURCH INC,1731 FENWICK ST,1731 FENWICK ST,AUGUSTA GA,30904,E2,01,CHRISTIAN,CHRISTIAN
643,14769,0344079000,REID MEMORIAL,2249 WALTON WAY,2261 WALTON WAY,"AUGUSTA, GA",30904,E2,01,PRESBYTERIAN,PRESBYTERIAN
644,15603,0290015000,LIVING WATERS FULL GOSPEL CHURCH INC,BUCK RD,4025 WOODBURN ST,MARTINEZ GA,30907,E2,02,CHRISTIAN,CHRISTIAN
645,15650,0344115000,CHURCH OF GOOD SHEPARD,2230 WALTON WAY,2248 WALTON WAY,AUGUSTA GA,30904,E2,01,CHRISTIAN,CHRISTIAN
646,15991,0344128020,CH OF THE GOOD SHEPARD THE,JOHNS RD,2240 WALTON WAY,AUGUSTA GA,30904,E2,01,CHRISTIAN,CHRISTIAN
647,16028,0353394000,AUGUSTA PRIMITIVE,806 METCALF ST,BAPTIST CHURCH THE,AUGUSTA GA,30904,E2,01,BAPTIST,BAPTIST
648,16033,0373032000,"ST, PAULS CHURCH",623 REYNOLDS ST,605 REYNOLDS ST,AUGUSTA GA,30901,,01,EPISCOPAL,EPISCOPAL
649,16102,0373031000,ST PAULS CHURCH,605 REYNOLDS ST,,"AUGUSTA, GA",30901,E2,01,EPISCOPAL,EPISCOPAL
650,16457,0344121010,CHURCH OF THE GOOD SHEPARD THE,PICKENS RD,2230 WALTON WAY,AUGUSTA GA,30904,E2,01,CHRISTIAN,CHRISTIAN
651,16610,0290054020,FIRST APOSTOLIC CHURCH OF JESUS CHRIST INC,3917 MADDOX RD,3917 MADDOX RD,"AUGUSTA, GA",30909,E2,02,APOSTOLIC,APOSTOLIC
652,17079,0451076000,ST MARY'S SYRIAN ORTHODOX CHURCH OF AUGUSTA INC,928 MURPHY ST,928 MURPHY ST,"AUGUSTA, GA",30904,E2,01,SYRIAN ORTHODOX,SYRIAN ORTHODOX
653,17304,0452049000,DRUID PARK GOSPEL CHURCHyAKA DRUID PARK BIBLE CHURCH,1003 DRUID PARK AVE,1003 DRUID PARK AVE,"AUGUSTA, GA",30904,E2,01,CHRISTIAN,CHRISTIAN
654,17338,0462030000,HOLY TRINITY GREEK CHURCH,953 TELFAIR ST,953 TELFAIR ST,"AUGUSTA, GA",30901,E2,01,GREEK ORTHODOX,GREEK ORTHODOX
655,17341,0471119000,CH OF RESURRECTION,825 GREENE ST,825 GREENE ST,"AUGUSTA, GA",30901,E2,01,CHRISTIAN,CHRISTIAN
656,17389,0462041000,HOLY TRINITY GREEK ORTHODOX CHURCH THE,942 GREENE ST,953 TELFAIR ST,"AUGUSTA, GA",30901,E2,01,GREEK ORTHODOX,GREEK ORTHODOX
657,17475,0462039000,ST STEPHEN'S MINISTRY OF AUGUSTA INC,924 GREENE ST,924 GREENE ST,"AUGUSTA, GA",30901,E2,01,CHRISTIAN,CHRISTIAN
658,17591,0452050000,DRUID PARK AVE CHURCH,1015 DRUID PARK AVE,1005 DRUID PK AVE,AUGUSTA GA,30904,E2,01,CHRISTIAN,CHRISTIAN
659,17658,0462033000,HOLY TRINITY GREEK ORTHODOX CHURCH THE,945 TELFAIR ST,953 TELFAIR ST,"AUGUSTA, GA",30901,E2,01,GREEK ORTHODOX,GREEK ORTHODOX
660,17675,0462034000,HOLY TRINITY GREEK ORTHODOX CHURCH THE,935 TELFAIR ST,953 TELFAIR ST,"AUGUSTA, GA",30901,E2,01,GREEK ORTHODOX,GREEK ORTHODOX
661,17717,0462035000,GREEK ORTHODOX CHURCH OF THE HOLY TRINITY THE,927 TELFAIR ST,953 TELFAIR ST,"AUGUSTA, GA",30901,,01,GREEK ORTHODOX,GREEK ORTHODOX
662,18420,0441055000,ST MARYS CHURCH,1420 MONTE SANO AVE,1420 MONTE SANO AVE,"AUGUSTA, GA",30904,E2,01,CHRISTIAN,CHRISTIAN
663,18604,0471176000,FIRST CH OF CHRIST SCIENTIS,551 GREENE ST,557 GREENE ST,AUGUSTA GA,30901,E2,01,CHRISTIAN SCIENC,CHRISTIAN SCIENC
664,18817,0471290000,CHURCH OF THE MOST HOLY TRINITY,720 TELFAIR ST,720 TELFAIR ST,AUGUSTA GA,30901,E2,01,CATHOLIC,CATHOLIC
665,19163,0441162000,UNITY CHURCH OF AUG INC,2305 CENTRAL AVE,2305 CENTRAL AVE,"AUGUSTA, GA",30904,E2,01,UNKNOWN,UNKNOWN
666,19359,0441165000,UNITY CHURCH OF AUG INC,2301 CENTRAL AVE,2305 CENTRAL AVE,"AUGUSTA, GA",30904,E2,01,UNKNOWN,UNKNOWN
667,19761,0390075000,OAK GROVE CHURCH,3880 WRIGHTSBORO RD,3432 WRIGHTSBORO RD,AUGUSTA GA,30909,E2,02,CHRISTIAN,CHRISTIAN
668,20873,0474207000,FRIENDS MEETING CHURCH,340 TELFAIR ST,FUND INC,AUGUSTA GA,30901,E2,01,UNKNOWN,UNKNOWN
669,21032,0390074000,HINDU TEMPLE SOCIETY INC,1421 LUKE RD,1250 GORDON HWY,AUGUSTA GA,30901,E2,02,HINDU,HINDU
670,21106,0464197000,DANTIGNAC STREET CHURCH OF,1020 DANTIGNAC ST,1002 D'ANTIGNAC ST,"AUGUSTA, GA",30901,E2,01,CHURCH OF GOD,CHURCH OF GOD
671,21133,0464198000,DANTIGNAC STREET CHURCH OF,1018 DANTIGNAC ST,1002 D'ANTIGNAC ST,"AUGUSTA, GA",30901,E2,01,CHURCH OF CHRIST,CHURCH OF CHRIST
672,21158,0464199000,DANTIGNAC CH OF CHRIST,1008 DANTIGNAC ST,1008 DANTIGNAC ST,"AUGUSTA, GA",30901,E2,01,CHURCH OF CHRIST,CHURCH OF CHRIST
673,21249,0464200000,DANTIGNAC STREET CHURCH OF,1004 DANTIGNAC ST,1004 DANTIGNAC ST,"AUGUSTA, GA",30901,E2,01,CHURCH OF CHRIST,CHURCH OF CHRIST
674,21644,0463255000,"MADISON, S C TRy.UNITED HOUSE OF PRAYER FOR ALL PEOPLE CHURCH ON ETC",1398 LANEY WALKER BLVD,1665 N PORTAL DR NW,"WASHINGTON, DC",20012,,01,UNKNOWN,UNKNOWN
675,22702,0474275000,"GREATER YOUNG ZION MISSIONARYyTRUSTEES CODY, CHARLES N SRyISAAC, ALBERTyJOHNSON, MARION",516 FORSYTHE ST,516 FORSYTHE ST,"AUGUSTA, GA",30901,E2,01,CHRISTIAN,CHRISTIAN
676,22822,0474276000,"GREATER YOUNG ZION MISSIONARYyTRUSTEES CODY, CHARLES N SRyISAAC, ALBERTyJOHNSON, MARION",518 FORSYTHE ST,516 FORSYTHE ST,"AUGUSTA, GA",30901,E2,01,CHRISTIAN,CHRISTIAN
677,22843,0464560000,ST MARYS ESP CHURCH,1114 TWELFTH ST,1114 TWELFTH ST,"AUGUSTA, GA",30901,E2,01,ESPICOPAL,ESPICOPAL
678,23039,0474277000,"GREATER YOUNG ZION MISSIONARYyTRUSTEES CODY, CHARLES N SRyISAAC, ALBERTyJOHNSON, MARION",115 WALKER ST,516 FORSYTHE ST,"AUGUSTA, GA",30901,E2,01,CHRISTIAN,CHRISTIAN
679,23248,0474395000,CH OF LORD JESUS CHRIST,145 WATKINS ST,145 WATKINS ST,"AUGUSTA, GA",30901,E2,01,CHRISTIAN,CHRISTIAN
680,24195,0464670000,GOSPEL OF DELIVERANCE CHURCH,1138 CARRIE ST,937 LANEY WALKER BLVD,"AUGUSTA, GA",30901,,01,CHRISTIAN,CHRISTIAN
681,24244,0464672000,GOSPEL OF DELIVERANCE CHURCH,931 LANEY WALKER BLVD,937 LANEY WALKER BLVD,"AUGUSTA, GA",30901,,01,CHRISTIAN,CHRISTIAN
682,24289,0464671000,GOSPEL OF DELIVERANCE CHURCH,937 LANEY WALKER BLVD,937 LANEY WALKER BLVD,"AUGUSTA, GA",30901,,01,CHRISTIAN,CHRISTIAN
683,24579,0591171000,MT ZION MISSIONARY CHURCH,1444 ROULETTE LN,1438 WRIGHTSBORO RD,AUGUSTA GA,30901,E2,01,CHRISTIAN,CHRISTIAN
684,24757,0591185000,CALDWELL CHURCH,1410 WRIGHTSBORO RD,1410 WRIGHTSBORO RD,"AUGUSTA, GA",30901,E2,01,UNKNOWN,UNKNOWN
685,24861,0591185000,CALDWELL CHURCH,1410 WRIGHTSBORO RD,1410 WRIGHTSBORO RD,"AUGUSTA, GA",30901,E2,01,UNKNOWN,UNKNOWN
686,25130,0592151020,TRUMPET IN ZION INC,729 LANEY WALKER BLVD,P O BOX 1236,"AIKEN, SC",29802,E2,01,UNKNOWN,UNKNOWN
687,25230,0591106000,"MADISON, S C TRyUNITED HOUSE OF PRAYER FOR ALLy.CHURCH ON THE ROCK OF THE APOSTOLIC FAITH THE ETC",PERRY AVE,1665 N PORTAL DR N W,"WASHINGTON, DC",20012,E2,01,CHRISTIAN,CHRISTIAN
688,25263,0591124000,HOUSE OF PRAYER,1322 PERRY AVE,1322 PERRY AVE,"AUGUSTA, GA",30901,E2,01,UNKNOWN,UNKNOWN
689,25471,0612154000,CHURCH OF CHRIST OF RICHMOND CO,507 DUPONT ST,507 DUPONT ST,"AUGUSTA, GA",30901,,02,CHURCH OF CHRIST,CHURCH OF CHRIST
690,25550,0591108000,HOUSE OF PRAYER & CHURCH ON THE,WRIGHTSBORO RD,1269 WRIGHTSBORO RD,AUGUSTA GA,30901,E2,01,UNKNOWN,UNKNOWN
691,25888,0591284000,"UNITED HOUSE OF PRAYER FOR ALL PEOPLE CHURCH ON ETCyMADISON, S C TR",1308 WRIGHTSBORO RD,1308 WRIGHTSBORO  RD,"AUGUSTA, GA",30901,,01,UNKNOWN,UNKNOWN
692,26603,0530041010,KOREAN FULL GOSPEL WORLD MISS C,3704 BELAIR RD,3704 BELAIR RD,AUGUSTA GA,30909,E2,02,CHRISTIAN,CHRISTIAN
693,26607,0592220000,HOUSE OF THE LORD,PERRY AVE,PERRY AVE,"AUGUSTA, GA",30901,E2,01,UNKNOWN,UNKNOWN
694,26712,0591437000,"MADISON, S C BISHOP TRy.UNITED HOUSE OF PRAYER FOR ALL PEOPLE OF THE ETCy.CHURCH ON THE ROCK OF THE APOSTOLIC FAITH THE ETC",1210 WRIGHTSBORO RD,1665 NORTH PORTAL DR NW,"WASHINGTON, DC",20012,,01,UNKNOWN,UNKNOWN
695,26819,0562189020,CHURCH OF JESUS CHRIST OF LATTER DAY,2108 EASTLAND DR,2108 EASTLAND DR,"AUGUSTA, GA",30904,E2,01,MORMON,MORMON
696,27112,0581028000,BIBLE CHAPEL INC THE,RANDALL RD,2011 RANDALL RD,"AUGUSTA, GA",30904,E2,01,UNKNOWN,UNKNOWN
697,27135,0612031000,HICKMAN TABERNACLE,412 ORANGE ST,412 ORANGE ST,"AUGUSTA, GA",30901,E2,02,UNKNOWN,UNKNOWN
698,27425,0551076000,APOSTOLIC CHURCH OF JESUS CHRIS,SIBLEY RD,2020 SIBLEY RD,"AUGUSTA, GA",30904,E2,02,APOSTOLIC,APOSTOLIC
699,27953,0551076010,APOSTOLIC CHURCH OF JESUS CHRIS,SIBLEY RD,2020 SIBLEY RD,"AUGUSTA, GA",30904,E2,02,APOSTOLIC,APOSTOLIC
700,28010,0591493000,TRUSTEES LIBERTY CHURCH,1236 ANDERSON AVE,1236 ANDERSON AVE,"AUGUSTA, GA",30901,E2,01,UNKNOWN,UNKNOWN
701,28985,0584035000,"WILLIAMS, MEM ME CHURCH",1632 FIFTEENTH ST,1630 FIFTEENTH ST,"AUGUSTA, GA",30901,,01,CME,CME
702,29107,0584034000,"WILLIAMS, MEMORIAL C M E CHURCH",DOUGLAS ST,1630 15TH ST,AUGUSTA GA,30901,,01,CME,CME
703,29167,0583104000,NEW ZION APOSTOLIC CHURCH INC,OLIVE RD,1640 OLIVE RD,"AUGUSTA, GA",30906,E2,02,APOSTOLIC,APOSTOLIC
704,29378,0593054000,CHURCH OF GOD,1345 JOHNSON AVE,RT 1 BOX 383,AIKEN S C,29803,,01,CHURCH OF GOD,CHURCH OF GOD
705,29661,0593127000,CHURCH OF GOD SOUTHEASTERN,1601 FOREST ST,1601 FOREST ST,AUGUSTA GA,30901,E2,01,CHURCH OF GOD,CHURCH OF GOD
706,29699,0583104020,NEW ZION APOSTOLIC CHURCH INC,OLIVE RD,1640 OLIVE RD,"AUGUSTA, GA",30906,E2,02,APOSTOLIC,APOSTOLIC
707,30347,0613191000,HAVEN FOR GODS PEOPLE,218 LANEY WALKER BLVD EXT,218 LANEY WALKER BLVD E,"AUGUSTA, GA",30901,E2,02,UNKNOWN,UNKNOWN
708,31090,0583096000,VICTORY DELIVERANCE TEMPLE,2003 WHARTON DR,1663 OLIVE RD,"AUGUSTA, GA",30904,E2,02,UNKNOWN,UNKNOWN
709,31326,0583098000,VICTORY DELIVERANCE TEMPLE,1663 OLIVE RD,1663 OLIVE RD,"AUGUSTA, GA",30904,E2,02,UNKNOWN,UNKNOWN
710,32537,0593250000,HOLY CH OF THE LORD JESUS,1131 ROSELLE ST,APOSTOLIC FAITH,AUGUSTA GA,30901,E2,01,CHRISTIAN,CHRISTIAN
711,32965,0722024000,MIZE CHAPEL,2014 M L KING JR BLVD,2014 M L KING JR BLVD,"AUGUSTA, GA",30901,E2,01,UNKNOWN,UNKNOWN
712,33127,0721100000,WARD CHAPEL AME CHURCH BY TRUST,1810 FIFTEENTH ST,1814 FIFTEENTH ST,AUGUSTA GA,30901,E2,02,AME,AME
713,33398,0722105010,ST STEPHENS HOLINESS TEMPLE INC,BRANCH ST,2117 M L KING JR BLVD,"AUGUSTA, GA",30901,E2,02,HOLINESS,HOLINESS
714,33452,0711023000,MANN MEMORIAL CHURCH,2732 LAKEWOOD DR,2705 MILLEDGEVILLE RD,AUGUSTA GA,30904,E2,02,UNKNOWN,UNKNOWN
715,33527,0722417000,CHURCH OF LORD JESUS CHRIST,2011 GRAND BLVD,2011 GRAND BLVD,AUGUSTA GA,30901,E2,02,CHRISTIAN,CHRISTIAN
716,33705,0712214000,AUG DELIVERANCE EVANGELISTIC CH,ROOSEVELT DR,2028 ROOSEVELT DR,AUGUSTA GA,30904,E2,01,CHRISTIAN,CHRISTIAN
717,33711,0712225000,AUG DELIVERANCE EVANGELISTIC CH,ROOSEVELT DR,2028 ROOSEVELT DR,AUGUSTA GA,30904,E2,01,CHRISTIAN,CHRISTIAN
718,33798,0722374000,TRUSTEES OF BIBLE WAY CHURCH OF OUR LORD JESUS CHRIST,2029 GRAND BLVD,2355 HELSINKI DR,AUGUSTA GA,30906,E2,02,CHURCH OF GOD,CHURCH OF GOD
719,33877,0721040050,NEW BREAD OF HEAVEN CHURCH INC,OLIVE RD,2159 FAIRCREST AVE,"AUGUSTA, GA",30906,E2,02,UNKNOWN,UNKNOWN
720,33906,0722341000,BIBLE WAY CHURCH OF OUR LORD JESUS CHRIST BY TRS,1102 EIGHTH AVE,2029 GRAND BLVD,"AUGUSTA, GA",30901,,02,CHRISTIAN,CHRISTIAN
721,33918,0722303000,FRAIZER TEMPLE,1116 NINTH AVE,CHURCH OF GOD,AUGUSTA GA,30906,E2,02,UNKNOWN,UNKNOWN
722,33953,0722342000,BIBLE WAY CHURCH OF OUR LORD JESUS CHRIST BY TRS,2101 GRAND BLVD,2029 GRAND BLVD,"AUGUSTA, GA",30901,,02,CHRISTIAN,CHRISTIAN
723,34042,0701117000,CHURCH OF GOD SOUTHEASTERN,1811 FAIRVIEW AVE,1601 FOREST ST,AUGUSTA GA,30901,E2,02,CHURCH OF GOD,CHURCH OF GOD
724,34806,0722477000,ROSS GROVE CHURCH,1021 TENTH AVE,1021 TENTH AVE,"AUGUSTA, GA",30901,E2,02,UNKNOWN,UNKNOWN
725,34877,0721178000,HOUSE OF PRAYER,1018 NELLIEVILLE RD,1322 PERRY AVE,"AUGUSTA, GA",30901,E2,02,UNKNOWN,UNKNOWN
726,35750,0724241000,TRUE LIGHT HOLY TEMPLE OF OUR LORD JESUS CHRIST INC,2011 SAVANNAH RD,3416 KENSINGTON DR S,"AUGUSTA, GA",30906,E2,02,CHRISTIAN,CHRISTIAN
727,36039,0723344000,CHRIST MISSION EVANGELISTIC,2007 FIRST ST,P O BOX 6571,AUGUSTA GA,30916,E2,02,CHRISTIAN,CHRISTIAN
728,36168,0714118000,FOUR SQUARE CHURCH,1920 TUBMAN HOME RD,1920 TUBMAN HOME RD,"AUGUSTA, GA",30906,E2,02,UNKNOWN,UNKNOWN
729,36284,0723177000,HOUSE OF GOD BY TRUSTEES,THIRD AVE,1925 THIRD AVE,"AUGUSTA, GA",30901,E2,02,UNKNOWN,UNKNOWN
730,36465,0694100000,HOLINESS DELIVERANCE,2326 GOLDEN CAMP RD,TABERNACLE CHURCH,AUGUSTA GA,30906,E2,02,HOLINESS,HOLINESS
731,36881,0871015000,MIZE MEMORIAL CHURCH,302 BARROW DR,302 BARROW DR,"AUGUSTA, GA",30906,E2,02,UNKNOWN,UNKNOWN
732,38157,0862129000,NEW JOY DELIVERANCE CHURCH INC,2033 DORIS RD,2033 DORIS RD,"AUGUSTA, GA",30906,E2,02,UNKNOWN,UNKNOWN
733,38746,0830023000,CHRIST TEMPLE APOSTOLIC FAITH CHURCH INC,3113 O MCDUFFIE RD,1715 FAIRVIEW AVE,"AUGUSTA, GA",30904,E2,02,APOSTOLIC,APOSTOLIC
734,40382,0830009000,NEW GENERATION FIRST CHRUCH OF,O MCDUFFIE RD,3226 O MCDUFFIE RD,"AUGUSTA, GA",30906,E2,02,UNKNOWN,UNKNOWN
735,40979,0962082000,TURPIN HILL CONGREGATION OF JEHOVAHS WITNESSES,GOLDEN CAMP RD,P O BOX 5782,AUGUSTA GAA,30916,E2,02,UNKNOWN,UNKNOWN
736,41863,0962143000,ST JOSEPH CHURCH,2607 LUMPKIN RD,2607 LUMPKIN RD,AUGUSTA GA,30906,E2,02,CHRISTIAN,CHRISTIAN
737,44140,0960006000,NEW ZION HILL MISSIONARY CHURCH INC,3237 DEANS BRIDGE RD,P O BOX 5239,AUGUSTA GA,30916,E2,02,UNKNOWN,UNKNOWN
738,44720,1092001000,BURNS MEMORIAL CHURCH,2372 LUMPKIN RD,2372 LUMPKIN RD,AUGUSTA GA,30906,E2,02,UNKNOWN,UNKNOWN
739,45210,1101075000,NAZARENE AUG GA INC THE,2044 LUMPKIN RD,2044 LUMPKIN RD,AUGUSTA GA,30906,E2,02,CHRISTIAN,CHRISTIAN
740,45219,1070051000,BIBLE WAY CHCH #2 OF OUR LORD J,JANET AVE,3622 ROLLING MEADOWS DR,AUGUSTA GA,30906,E2,02,CHRISTIAN,CHRISTIAN
741,45221,1070026000,BARTON CHAPEL CHURCH,3414 DEANS BRIDGE RD,3414 DEANS BRIDGE RD,AUGUSTA GA,30906,E2,02,UNKNOWN,UNKNOWN
790,59398,1540002090,BE YE HOLY CHURCH OF GOD IN CHRIST,TOBACCO RD,P O BOX 5553,"AUGUSTA , GA",30916,,02,CHURCH OF GOD IN,CHURCH OF GOD IN CHRIST
791,21230,0454063000,FIRST CONGREGATIONAL HOLINESS,1614 CENTRAL AVE,COLEMAN 3313 CRANE FERRY,AUGUSTA GA,30907,E2,01,CONGREGATIONAL H,CONGREGATIONAL HOLINESS
792,21243,0454062000,CONGREGATIONAL HOLINESS CHURCH,1612 CENTRAL AVE,1612 CENTRAL AVE,AUGUSTA GA,30904,E2,01,CONGREGATIONAL H,CONGREGATIONAL HOLINESS
793,6050,0194088000,LAKEMONT CHURCH,1000 BLUEBIRD RD,1000 BLUEBIRD RD,"AUGUSTA, GA",30904,E2,01,NON,CHRISTIAN
794,7211,0252124020,FIRST ALLIANCE CHURCH THE OF TH,INGLESIDE DR,2801 INGLESIDE DR,AUGUSTA GA,30909,E2,02,NON,CHRISTIAN
795,9642,0273195000,BETHANY CHAPEL,401 MILLEDGE RD,401 MILLEDGE RD,"AUGUSTA, GA",30904,E2,01,NON,CHRISTIAN
796,9907,0274076000,PURE GOSPEL MIRACLE REVIVAL CENTER INC % ARLENE WILLIAMS,1910 DIVISION ST,2013 FLORIDA RD,AUGUSTA GA,30901,E2,01,NON,CHRISTIAN
797,10854,0352090000,HOPE CHAPEL,1845 ELLIS ST,1839 ELLIS ST,"AUGUSTA, GA",30904,E2,01,NON,CHRISTIAN
798,10895,0341049000,GREATER MT CANNAAN MISSIONARY,552 SECOND AVE,2573 WHEELER RD,AUGUSTA GA,30909,E2,01,NON,CHRISTIAN
799,10951,0341025000,GREATER MT CANNAAN MISSIONARY,2577 WHEELER RD,2573 WHEELER RD,AUGUSTA GA,30909,E2,01,NON,CHRISTIAN
800,11722,0352331000,PAULINE GOSPEL CHURCH,410 EVE ST,410 EVE ST,"AUGUSTA, GA",30904,E2,01,NON,CHRISTIAN
801,11809,0290003000,FLOWING WELLS CONGREGATIONAL CH,1233 FLOWING WELLS RD,1263 FLOWING WELLS RD,AUGUSTA GA,30909,E2,02,NON,CHRISTIAN
3,1177,0132178000,FIRST PRESBYTERIAN CHURCH OF AUGUSTA,1210 RIVER RIDGE DR,642 TELFAIR ST,"AUGUSTA, GA",30901,E3,02,PRESBYTERIAN,PRESBYTERIAN
4,2173,0134068000,ST LUKE METHODIST CHURCH,1200 GLENWOOD DR,1200 GLENWOOD DR,"AUGUSTA, GA",30909,E2,02,METHODIST,METHODIST
5,3251,0110019000,WARREN BAPTIST CHURCH INC,FURYS FERRY RD,3203 WASHINGTON RD,AUGUSTA GA,30907,E2,02,BAPTIST,BAPTIST
6,4215,0171021000,PIERCE MEMORIAL UNITED METHODIST CHURCH,310 GARDNERS MILL CT,1441 JACKSON RD,AUGUSTA GA,30909,E2,02,METHODIST,METHODIST
7,4516,0160031000,WARREN BAPTIST CHURCH,154 DAVIS RD,162 DAVIS RD,"AUGUSTA, GA",30907,E2,02,BAPTIST,BAPTIST
8,5142,0170101000,HILL BAPTIST CHURCH,SKINNER MILL CIR,2165 KINGS WAY,AUGUSTA GA,30904,E2,02,BAPTIST,BAPTIST
9,5995,0194089000,LAKEMONT PRESBYTERIAN CHURCH INC,1002 BLUEBIRD RD,1000 BLUEBIRD RD,AUGUSTA GA,30904,E2,02,PRESBYTERIAN,PRESBYTERIAN
10,6306,0194116000,ST MARK UNITED METHODIST CHURCH BY TRS,2367 WASHINGTON RD,2367 WASHINGTON RD,"AUGUSTA, GA",30904,,01,METHODIST,METHODIST
11,6922,0174022000,FIRST PRESBYTERIAN CHURCH IN AUGUSTA,3123 RAMSGATE RD,642 TELFAIR ST,"AUGUSTA, GA",30901,,02,PRESBYTERIAN,PRESBYTERIAN
12,6933,0150076000,CURTIS BAPTIST KOREAN CHURCH INC,250 WILLOWOOD CT,1128 MARKS CHURCH RD,"AUGUSTA, GA",30909,,02,BAPTIST,BAPTIST
13,7139,0241069000,ALDERSGATE UNITED METHODIST CHU,3234 RAMSGATE RD,3185 WHEELER RD,AUGUSTA GA,30909,E2,02,METHODIST,METHODIST
14,8196,0253031010,FIRST PRESBYTERIAN CHURCH OF,WHEELER RD,642 TELFAIR ST,AUGUSTA GA,30901,E2,02,PRESBYTERIAN,PRESBYTERIAN
15,8544,0264004000,CURTIS BAPTIST CHURCH,2205 DARTMOUTH RD,PARSONAGE,AUGUSTA GA,30904,E2,01,BAPTIST,BAPTIST
16,8750,0244023010,ALDERSGATE METHODIST CHURCH PAR,3185 WHEELER RD,3085 WHEELER RD,AUGUSTA GA,30909,E2,02,METHODIST,METHODIST
17,8868,0264153000,ST JAMES METHODIST CHURCH,2229 MORNINGSIDE DR,PARSONAGE,AUGUSTA GA,30904,E2,01,METHODIST,METHODIST
18,8883,0273104010,CURTIS BAPTIST CHURCH,2224 BROAD ST,3047 WALTON WAY,AUGUSTA GA,30909,E2,01,BAPTIST,BAPTIST
19,9017,0273104020,CURTIS BAPTIST CHURCH,BROAD ST,3047 WALTON WAY,AUGUSTA GA,30909,E2,01,BAPTIST,BAPTIST
20,9026,0244129000,ALDERSGATE UNITED METHODIST CHU,3179 WHEELER RD,3185 WHEELER RD,AUGUSTA GA,30909,E2,02,METHODIST,METHODIST
21,9094,0273104000,CURTIS BAPTIST CHURCH,2200 BROAD ST,3047 WALTON WAY,AUGUSTA GA,30909,,01,BAPTIST,BAPTIST
22,9149,0273105000,CURTIS BAPTIST CHURCH,211 MILLEDGE RD,1326 BROAD ST,"AUGUSTA, GA",30901,E2,01,BAPTIST,BAPTIST
23,9395,0230014000,GARDNER GROVE BAPTIST CHURCH,3511 WHEELER RD,3511 WHEELER RD,"AUGUSTA, GA",30909,E2,02,BAPTIST,BAPTIST
24,9786,0310009010,ST ANDREW PRESBYTERIAN CHURCH O,3551 WHEELER RD,1235 GREENE ST,"AUGUSTA, GA",30901,,02,PRESBYTERIAN,PRESBYTERIAN
25,9857,0310014000,FIRST BAPTIST CHURCH OF GA INC,3500 WALTON WAY EXT,3500 WALTON WAY EXT,"AUGUSTA, GA",30909,E2,02,BAPTIST,BAPTIST
26,9883,0273155000,FRAZIERVILLE BAPTIST CHURCH BY TRS,2026 BROAD ST,1932 CAROLINA RD,"AUGUSTA, GA",30901,,01,BAPTIST,BAPTIST
27,10040,0273162000,SILOAM MISSIONARY BAPTIST CHURCH,203 METCALF ST,1944 BROAD ST,"AUGUSTA, GA",30904,,01,BAPTIST,BAPTIST
28,10084,0310157000,FIRST BAPTIST CHURCH OF AUGUSTA,TRUST AVE,P O BOX 14489,"AUGUSTA , GA",30919,E2,02,BAPTIST,BAPTIST
29,10118,0351008000,SILOAM MISSIONARY BAPTIST CHURCH,209 METCALF ST,1944 BROAD ST,"AUGUSTA, GA",30904,,01,BAPTIST,BAPTIST
30,10141,0310156000,FIRST BAPTIST CHURCH OF AUGUSTA,TRUST AVE,P O BOX 14489,"AUGUSTA , GA",30919,E2,02,BAPTIST,BAPTIST
31,10248,0352009000,SIBLEY PRESBYTERIAN CHURCH,1843 BROAD ST,1843 BROAD ST,"AUGUSTA, GA",30904,E2,01,PRESBYTERIAN,PRESBYTERIAN
